FID,location_id,file_id,sattag_program,device_id,tag_type,common_name,release_site,state_country,age_class,sex,timestamp,lon,lat,MESSAGE_COUNT,NSATS_DETECTED,NSATS_TRANSMITTED,GPS_MODE,PSEUDORANGES,MAX_CSN,RESIDUAL,TIMESHIFT,SUBMITTED,NSATS_HEALTHY,NBITS,DELETED,V_MASK,KM_FROM_HOME,EST_SPEED,geom,colour
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_291b,933,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-18T14:11:33Z,136.9369,-13.6317,1,9,8,3,17 15ec 13 1d5a 28 1c05 7 2bd6 23 7b70 8 4b6e 10 2e53 4 7d91,42.5,5.9,-6.6,2009-09-12T07:32:12Z,8,15,,0,62.535,0.17,POINT (136.936874389648 -13.631739616394),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_291c,934,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-18T14:56:38Z,136.9324,-13.6327,2,7,7,3,17 6a81 7 3b35 4 6622 15 1c47 28 65ce 8 797b 10 2083,40,10.6,-6.6,2009-09-12T16:52:09Z,7,15,,0,62.096,0.12,POINT (136.932357788086 -13.6326999664307),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_291d,935,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-18T19:28:14Z,136.9405,-13.6314,1,8,8,3,27 3976 2 6f3c 9 6776 12 1436 30 781b 15 5531 24 4047 4 4ebb,40.5,8.2,-7.1,2009-09-12T16:52:09Z,8,15,,0,62.861,0.35,POINT (136.940521240234 -13.6313600540161),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_291e,936,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-18T19:28:44Z,136.9404,-13.6313,2,8,8,3,27 489b 9 7c5b 2 7eb2 15 6378 10 46f9 12 2c18 24 5b3a 30 10b5,40.5,7.4,-6.6,2009-09-12T16:52:09Z,8,15,,0,62.848,0.41,POINT (136.940353393555 -13.6313400268555),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_291f,937,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-18T20:18:09Z,136.936,-13.6334,2,12,8,3,9 3ede 24 63aa 27 9f 10 17c6 12 6bfa 4 7be2 21 7ede 2 564d,42.5,9.5,-6.6,2009-09-12T16:52:09Z,8,15,,0,62.338,0.19,POINT (136.935958862305 -13.6334104537964),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2920,938,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-18T20:44:52Z,136.9331,-13.6335,2,11,8,3,24 55d 9 2be7 12 71ed 27 16f0 10 5194 2 7950 21 7b4b 29 5a4a,42.5,7.3,-7.1,2009-09-12T16:52:09Z,8,15,,0,62.099,0.24,POINT (136.933074951172 -13.633469581604),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2921,939,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-18T21:03:49Z,136.9318,-13.636,2,11,8,3,1 7534 30 3402 29 53e 27 4e36 12 4f73 21 d1a 2 3566 10 71e2,40,8.1,-6.6,2009-09-12T16:52:09Z,8,15,,0,61.806,0.29,POINT (136.931762695313 -13.6360101699829),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2922,940,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-18T21:16:34Z,136.9298,-13.6368,1,11,8,3,24 1c0d 30 6529 1 2cc9 10 122b 12 1ad3 9 516c 29 4677 2 7c70,43.5,5,-7.1,2009-09-12T16:52:09Z,8,15,,0,61.59,0.2,POINT (136.929794311523 -13.6367502212524),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2923,941,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T03:53:24Z,136.9503,-13.6286,1,10,8,3,6 1196 3 27da 31 58f3 18 2fd1 19 746c 22 1200 16 29b9 26 4997,42.5,11.5,-6.6,2009-09-13T12:22:09Z,8,15,,0,63.869,0.22,POINT (136.950332641602 -13.6285696029663),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2924,942,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T04:21:18Z,136.9456,-13.6305,1,9,8,3,3 7690 6 4033 19 28ef 22 373a 31 265c 14 f06 26 52fc 32 b6a,41.5,6.4,-6.6,2009-09-13T12:22:09Z,8,15,,0,63.341,0.18,POINT (136.945648193359 -13.6305303573608),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2925,943,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T11:30:33Z,136.9383,-13.6308,1,8,8,3,23 487e 13 692a 25 aa3 20 3fe8 8 73d4 28 de4 32 6023 4 77c,41,9.4,-7.2,2009-09-13T12:32:13Z,8,15,,0,62.721,0.16,POINT (136.938323974609 -13.6308097839355),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2926,944,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T12:10:46Z,136.9449,-13.631,3,8,8,3,13 11e 23 1713 25 6bb9 28 3f17 7 2b52 8 314a 20 5aa 11 326f,42.5,6.7,-6.7,2009-09-13T21:22:08Z,8,15,,0,63.25,0.22,POINT (136.944915771484 -13.6309604644775),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2927,945,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T12:51:14Z,136.9478,-13.63,1,6,6,3,28 1783 13 2752 17 4704 23 4547 8 2dea 4 581b,42,3.4,-7.2,2009-09-13T21:32:09Z,6,15,,0,63.562,0.09,POINT (136.947830200195 -13.6299600601196),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2928,946,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T13:25:39Z,136.9472,-13.6305,1,8,8,3,13 5650 28 7d7 17 43ad 23 454e 7 267d 8 6804 10 54e3 4 6ec7,41,5.9,-7.2,2009-09-13T21:22:08Z,8,15,,0,63.468,0.06,POINT (136.947158813477 -13.6305103302002),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2929,947,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T14:18:54Z,136.946,-13.6285,1,8,8,3,28 3680 17 7f17 8 2c4a 25 203 7 6bad 13 7d86 11 4430 10 1c38,42.5,11.8,-7.2,2009-09-13T21:32:09Z,8,15,,0,63.511,0.08,POINT (136.945953369141 -13.628529548645),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_292a,948,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T15:19:33Z,136.9431,-13.6285,1,7,7,3,17 372f 10 66b 4 19a0 28 4a92 13 159c 15 29bc 8 6a78,42.5,6.3,-6.7,2009-09-13T21:32:09Z,7,15,,0,63.277,0.07,POINT (136.943084716797 -13.6285104751587),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_292b,949,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T16:08:52Z,136.9416,-13.6294,1,7,7,3,17 7b1f 15 55d8 8 20bc 27 49f7 7 30a4 28 5c75 4 5ae8,43,10.1,-7.2,2009-09-13T21:22:08Z,7,15,,0,63.097,0.06,POINT (136.941635131836 -13.6293601989746),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_292c,950,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T17:28:54Z,136.9418,-13.6318,1,9,8,3,12 457a 17 18ab 27 6f84 9 ec8 8 6b8 28 60b0 2 932 15 3752,40,6.9,-7.2,2009-09-13T21:32:09Z,8,15,,0,62.933,0.06,POINT (136.941802978516 -13.6318101882935),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_292d,951,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T17:50:12Z,136.9426,-13.632,1,9,8,3,27 39f8 17 2c1e 15 1fa 12 2215 2 4f8e 9 268a 8 60c4 4 4466,41.5,10.6,-6.7,2009-09-13T21:32:09Z,8,15,,0,62.978,0.05,POINT (136.942565917969 -13.6320400238037),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_292e,952,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T18:48:24Z,136.9437,-13.6322,1,9,8,3,9 3b8a 2 351e 4 13c4 27 1358 12 1180 26 592c 15 341 10 7a92,42,14.6,-7.2,2009-09-13T21:32:09Z,8,15,,0,63.062,0.03,POINT (136.943695068359 -13.6321697235107),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_292f,953,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T19:30:25Z,136.9442,-13.6324,1,8,8,3,12 4ed4 2 3dc2 9 78e6 27 470 24 1f16 10 5d33 4 7bcc 29 6b56,42.5,7.2,-6.7,2009-09-13T21:32:09Z,8,15,,0,63.086,0.09,POINT (136.944152832031 -13.6323699951172),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2930,954,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T19:52:42Z,136.9422,-13.6322,1,11,8,3,12 7954 29 3bb6 30 1173 15 380d 2 3799 9 591a 24 32a4 1 3c6c,40.5,4.8,-6.7,2009-09-13T21:22:08Z,8,15,,0,62.933,0.16,POINT (136.942153930664 -13.6322002410889),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2931,955,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T20:16:58Z,136.94,-13.6318,2,8,8,3,9 4600 24 1a28 1 3888 12 1d42 10 40e1 30 7b1 27 6eae 29 6b3a,38.5,7.6,-7.2,2009-09-14T04:02:08Z,8,15,,0,62.789,0.14,POINT (136.939987182617 -13.6317501068115),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2932,956,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T20:45:10Z,136.9382,-13.6314,2,11,8,3,12 1c6c 24 2f88 10 6df2 29 7590 2 405e 9 dfd 1 55dd 30 1b76,44,9.1,-6.7,2009-09-14T04:02:08Z,8,15,,0,62.666,0.14,POINT (136.938186645508 -13.6314096450806),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2933,957,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T22:03:04Z,136.9451,-13.6317,2,12,8,3,29 4505 1 64fc 24 175a 30 7e82 21 4fe 12 3814 9 67e6 10 c94,42,5,-7.3,2009-09-14T04:02:08Z,8,15,,0,63.216,0.11,POINT (136.94514465332 -13.6316900253296),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2934,958,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T22:29:13Z,136.9447,-13.6324,1,9,8,3,1 386 18 347a 30 b3b 24 1efc 29 5a53 12 1c06 10 3392 9 2d6f,41.5,7.3,-6.7,2009-09-14T04:02:08Z,8,15,,0,63.133,0.08,POINT (136.944732666016 -13.6323699951172),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2935,959,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-19T23:10:22Z,136.9425,-13.6325,1,9,8,3,30 7bf5 1 ca4 18 66da 21 5dc6 29 57fc 12 5aeb 24 1056 15 716,44.5,6.4,-6.7,2009-09-14T04:02:08Z,8,15,,0,62.94,0.08,POINT (136.942474365234 -13.6324796676636),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2936,960,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T01:52:47Z,136.9375,-13.6321,2,7,7,3,21 3b28 18 cea 29 3f14 26 3929 14 25e4 22 4290 24 6f14,40.5,7.1,-7.2,2009-09-14T09:32:09Z,7,15,,0,62.565,0.1,POINT (136.937545776367 -13.632080078125),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2937,961,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T02:28:49Z,136.9402,-13.6316,1,6,6,3,21 64ce 18 999 14 2b4c 29 12e4 22 7128 6 21a,38.5,7.3,-6.8,2009-09-14T09:32:09Z,6,15,,0,62.823,0.1,POINT (136.940246582031 -13.6315698623657),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2938,962,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T05:07:52Z,136.9346,-13.6333,1,8,8,3,19 1b4f 6 1728 3 5165 32 43f0 31 707a 22 6eee 14 3d35 11 69e8,40.5,11.3,-6.8,2009-09-14T09:32:09Z,8,15,,0,62.233,0.06,POINT (136.934600830078 -13.6333198547363),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2939,963,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T05:28:48Z,136.9343,-13.6339,1,9,8,3,19 320a 31 5f5f 6 59c4 22 332f 3 661f 32 77b3 11 284 14 477d,41,4.6,-7.2,2009-09-14T16:42:13Z,8,15,,0,62.166,0.06,POINT (136.934326171875 -13.6339302062988),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_293a,964,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T06:50:13Z,136.9362,-13.632,1,9,8,3,31 6104 32 6333 23 4bbc 20 535c 11 2685 3 9b9 6 6055 19 6e8d,42.5,8.6,-7.2,2009-09-14T16:42:13Z,8,15,,0,62.464,0.11,POINT (136.936233520508 -13.6319999694824),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_293b,965,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T07:38:08Z,136.9405,-13.632,1,9,8,3,11 681c 23 526 32 1089 16 53b5 13 3075 31 4a68 19 4f72 3 6da8,40,7.7,-7.3,2009-09-14T16:32:11Z,8,15,,0,62.808,0.16,POINT (136.940460205078 -13.6320104598999),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_293c,966,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T07:55:22Z,136.9421,-13.6321,1,10,8,3,32 63cb 23 6b40 20 3f70 11 43f6 31 3d86 25 4514 19 1c81 13 715a,42,7,-7.2,2009-09-14T16:42:13Z,8,15,,0,62.936,0.11,POINT (136.94206237793 -13.6320600509644),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_293d,967,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T09:06:10Z,136.9435,-13.6336,1,8,8,3,11 6dae 7 659 20 4bc7 16 6366 23 3c39 25 2375 32 2015 13 664c,42,6.5,-6.8,2009-09-14T16:32:11Z,8,15,,0,62.942,0.09,POINT (136.943466186523 -13.6335697174072),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_293e,968,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T09:25:17Z,136.9424,-13.6328,1,9,8,3,32 446a 25 52ce 7 1011 11 546 8 71af 20 a57 13 a5 16 7b8a,40.5,11.7,-7.3,2009-09-14T16:42:13Z,8,15,,0,62.909,0.14,POINT (136.942413330078 -13.6328296661377),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_293f,969,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T09:42:19Z,136.941,-13.6322,1,10,8,3,11 408c 25 657c 7 7014 13 3053 20 2785 16 192 23 f70 32 555d,40,5.1,-6.8,2009-09-14T16:32:11Z,8,15,,0,62.839,0.17,POINT (136.941024780273 -13.6322298049927),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2940,970,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T09:48:43Z,136.9404,-13.6322,1,9,8,3,32 71ee 7 5b21 25 3500 20 784a 23 5fa4 11 488c 16 1a6c 13 162a,41.5,6.4,-7.3,2009-09-14T16:42:13Z,8,15,,0,62.787,0.13,POINT (136.940368652344 -13.6322002410889),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2941,971,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T10:25:23Z,136.9387,-13.6321,1,7,7,3,13 1087 23 4dff 25 4274 7 6f90 8 6214 20 5a7f 3 54f,40,3.4,-6.8,2009-09-14T16:42:13Z,7,15,,0,62.653,0.06,POINT (136.938674926758 -13.6321401596069),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2942,972,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T11:54:32Z,136.9404,-13.6313,1,9,8,3,13 458d 23 452e 20 4dc6 28 1344 19 36ce 25 2b81 8 3aec 7 6592,41.5,10.8,-7.2,2009-09-14T16:42:13Z,8,15,,0,62.858,0.08,POINT (136.940444946289 -13.6313104629517),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2943,973,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T13:21:04Z,136.9462,-13.6309,1,8,8,3,13 185b 28 4758 23 9ce 8 2884 17 7b19 7 67a3 10 1105 11 5b68,42,5.8,-7.3,2009-09-14T16:42:13Z,8,15,,0,63.36,0.1,POINT (136.946212768555 -13.6309099197388),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2944,974,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T13:59:08Z,136.9478,-13.6299,1,6,6,3,17 6f13 13 59e8 8 5ca0 10 352f 28 42d1 7 4863,39.5,10.5,-7.3,2009-09-14T16:42:13Z,6,15,,0,63.561,0.08,POINT (136.947769165039 -13.6298999786377),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2945,975,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T15:38:22Z,136.9444,-13.6306,2,6,6,3,17 2b9 15 3e99 10 5b59 2 56bb 4 4b67 8 43b9,42.5,9.2,-6.8,2009-09-14T16:32:11Z,6,15,,0,63.232,0.09,POINT (136.944396972656 -13.6306200027466),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2946,976,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T16:23:27Z,136.9421,-13.6323,2,9,8,3,17 59e5 4 190c 15 59f4 8 66f5 28 40ce 27 73fa 7 7f1f 2 3ead,40.5,2.2,-7.3,2009-09-14T16:42:13Z,8,15,,0,62.921,0.12,POINT (136.942092895508 -13.6323003768921),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2947,977,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T16:54:04Z,136.9404,-13.6313,1,8,8,3,15 3e2e 2 1794 27 6ca1 4 3d14 8 4ee1 9 6c17 17 3dc 10 6b9b,39,4.1,-7.3,2009-09-15T11:22:08Z,8,15,,0,62.858,0.14,POINT (136.940414428711 -13.6312704086304),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2948,978,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T18:45:04Z,136.9303,-13.6325,1,8,8,3,9 74b5 4 3f2c 2 6605 27 443f 12 4aaf 15 2cac 10 3094 24 7b32,42.5,8,-6.8,2009-09-15T11:22:08Z,8,15,,0,61.945,0.09,POINT (136.930297851563 -13.6324796676636),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_2949,979,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T19:21:16Z,136.9304,-13.6326,1,10,8,3,9 2e1d 27 72dc 2 2850 12 6359 4 34a 30 470d 1 6c64 15 b81,41.5,7.9,-7.2,2009-09-15T11:22:08Z,8,15,,0,61.943,0.01,POINT (136.930389404297 -13.6326103210449),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_294a,980,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T19:36:06Z,136.9304,-13.6326,1,11,8,3,2 37da 9 5a4a 27 7909 12 7e8a 4 47c0 24 175 30 797c 15 157a,42,4.8,-7.3,2009-09-15T20:22:10Z,8,15,,0,61.941,0.01,POINT (136.930374145508 -13.6326198577881),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_294b,981,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T20:06:57Z,136.9303,-13.6327,1,10,8,3,9 2d2a 24 2264 12 31cf 29 1ca2 1 32bb 2 5f3a 15 50f5 30 402,41,10.8,-7.3,2009-09-15T20:32:11Z,8,15,,0,61.926,0.05,POINT (136.930267333984 -13.6327104568481),#2B2F1D
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_294c,982,1,tu51,tu51-208-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2009-08-20T20:34:10Z,136.9317,-13.6327,1,10,8,3,12 3c5e 24 4eb2 9 1d6f 10 2296 29 2df4 30 10fd 27 1cd2 15 ec4,41.5,8.9,-7.3,2009-09-15T20:22:10Z,8,15,,0,62.042,0.11,POINT (136.931716918945 -13.6327295303345),#2B2F1D
